OBJECTID_1,OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
836,836,2595,KIR 01-2595,497,6951.95902948876,2847838.97327062
837,837,2678,KIR 01-2678,681,12389.7584298141,6072345.93946525
838,838,2759,KIR 01-2759,680,10469.8305116958,5880510.43910347
839,839,2762,KIR 01-2762,633,10212.6191622631,3963714.85876371
840,840,2767,KIR 01-2767,607,14813.6868598592,11842168.9046174
841,841,2768,KIR 01-2768,610,11339.8801635405,4108834.95623578
842,842,2918,KIR 01-2918,674,10921.2947216275,4550438.10409466
843,843,2923,KIR 01-2923,652,8226.32375478447,3623052.32516253
844,844,3422,KIR 01-3422,569,10752.9167381264,6523205.34847446
845,845,3678,KIR 01-3678,384,11146.3263665474,3845702.0504595
846,846,0442,KIR 45-0442,587,8475.66965749402,3944663.57694171
847,847,0554,KIR 45-0554,459,9507.83981444332,5094837.74015529
848,848,0610,KIR 45-0610,543,9347.05066849066,4397684.57265449
849,849,0616,KIR 45-0616,715,9954.99295908591,3649326.99182212
850,850,0618,KIR 45-0618,469,10518.8447487272,3670309.42090177
851,851,0619,KIR 45-0619,313,8197.26768855754,2536680.59830027
852,852,0620,KIR 45-0620,554,13088.296106938,5766696.31754915
853,853,0622,KIR 45-0622,396,7597.09076822994,2726485.63991114
854,854,0623,KIR 45-0623,366,6264.70367070704,2382274.8642485
855,855,0624,KIR 45-0624,797,8613.90872567762,4038309.97872285
856,856,0627,KIR 45-0627,627,9087.45008651089,4476682.15700752
857,857,0630,KIR 45-0630,549,17896.7963405583,12687782.465323
858,858,0631,KIR 45-0631,591,14211.4441825296,8906737.42759282
859,859,0632,KIR 45-0632,495,7872.26763354608,3439852.75729092
860,860,0925,KIR 45-0925,328,7616.16067424684,2743426.21054239
861,861,1019,KIR 45-1019,786,11062.3130012365,4739329.65021413
862,862,1040,KIR 45-1040,767,12268.492634581,5692758.68531036
863,863,2421,KIR 45-2421,509,9052.04464535087,3619279.11807143
864,864,2423,KIR 45-2423,724,8163.1136000962,4000487.62839648
865,865,2471,KIR 45-2471,715,13586.0141064307,6925232.08648114
866,866,2489,KIR 45-2489,595,8177.41133192526,3271527.18810339
867,867,2560,KIR 45-2560,769,17926.1304321267,10269249.8665449
868,868,2679,KIR 45-2679,608,8602.49654030609,3453280.84011771
869,869,2722,KIR 45-2722,603,9593.01216837312,5534142.41531678
870,870,2730,KIR 45-2730,741,17178.5390390757,9502948.4574192
871,871,2760,KIR 45-2760,630,12326.0364969026,4351084.39183862
872,872,2761,KIR 45-2761,633,9426.51155141019,5233239.04991581
873,873,2786,KIR 45-2786,359,7989.20978336929,3234957.81772945
874,874,2910,KIR 45-2910,432,8110.31791310348,3693495.71101051
875,875,2911,KIR 45-2911,298,6679.07813072033,1810335.14457291
876,876,2912,KIR 45-2912,386,6715.16092484138,1965900.71140116
877,877,2916,KIR 45-2916,282,6253.67902807412,1855095.90934126
878,878,2917,KIR 45-2917,646,11120.109424523,4615206.8051425
879,879,2924,KIR 45-2924,751,10133.8635015396,3096263.55551249
880,880,2931,KIR 45-2931,400,6291.94347762243,1731075.05432426
881,881,2932,KIR 45-2932,471,7476.96607966076,3175443.67314219
882,882,2933,KIR 45-2933,375,5453.70869621154,1759795.32002847
883,883,2934,KIR 45-2934,375,8308.30790857116,3217014.63090437
884,884,2962,KIR 45-2962,465,14565.854577315,6149355.65992798
885,885,3109,KIR 45-3109,451,10283.9216300679,4915666.48939618
886,886,3198,KIR 45-3198,522,15868.5956558593,6034202.31797001
887,887,3199,KIR 45-3199,411,10067.0479760507,4858354.93406829
888,888,3200,KIR 45-3200,482,7332.75165108581,1690184.679049
889,889,3397,KIR 45-3397,291,7010.31313024803,2815867.56808337
890,890,3450,KIR 45-3450,243,5387.14559934704,1810544.9686256
891,891,3612,KIR 45-3612,221,9027.92547210479,1571370.82440454
892,892,3640,KIR 45-3640,394,14389.8849204056,8238580.82073116
893,893,3646,KIR 45-3646,282,11017.9353334966,4489774.50420904
894,894,3668,KIR 45-3668,448,6040.05479953771,2021754.30811584
895,895,0614,KIR 48-0614,742,10864.2915136614,3328176.46143178
896,896,0615,KIR 48-0615,562,10826.7774955267,5420011.82534784
897,897,0628,KIR 48-0628,691,8779.4497392817,4291928.54455746
898,898,0629,KIR 48-0629,618,16562.9869569419,8450349.32797033
899,899,0633,KIR 48-0633,494,12811.9762378195,4890578.96464758
900,900,0636,KIR 48-0636,512,8973.28770922709,3662617.28800324
901,901,0638,KIR 48-0638,592,6872.4580804398,2706295.91321218
902,902,0639,KIR 48-0639,426,6466.80759067906,2453834.39264327
903,903,0641,KIR 48-0641,381,8436.74867538212,3274661.96803173
904,904,0642,KIR 48-0642,435,11328.6811774441,7699016.31975175
905,905,0643,KIR 48-0643,266,8484.96363224707,4436333.92498976
906,906,0644,KIR 48-0644,758,11468.6595911872,6285020.36448186
907,907,0645,KIR 48-0645,237,14019.4288185026,5307340.37285851
908,908,0646,KIR 48-0646,513,10714.3445267764,6600884.81399591
909,909,2598,KIR 48-2598,556,11502.9036847663,4930438.38484146
910,910,2657,KIR 48-2657,374,10847.6874424773,6585495.79608957
911,911,2731,KIR 48-2731,442,10189.797198017,4888897.04539693
912,912,2788,KIR 48-2788,377,6563.08137276765,1405850.27197653
913,913,2863,KIR 48-2863,419,11191.0887362442,6847069.99576908
914,914,2913,KIR 48-2913,712,10626.0882435905,6762660.34591852
915,915,2914,KIR 48-2914,770,14161.3128306129,9711663.84791147
916,916,2915,KIR 48-2915,392,8122.32134306527,3654346.56438921
917,917,2919,KIR 48-2919,413,8909.76396035666,4431011.89343369
918,918,2920,KIR 48-2920,405,8388.59944789813,3683429.88630944
919,919,2921,KIR 48-2921,422,7943.9956190487,3500000.40986589
920,920,2922,KIR 48-2922,535,14813.5050955506,7595319.43311377
921,921,2925,KIR 48-2925,495,8562.16532123858,3822215.43104867
922,922,3196,KIR 48-3196,454,12075.1772865825,4517931.40150271
923,923,3337,KIR 48-3337,419,17318.9205760145,8288261.33838366
924,924,3401,KIR 48-3401,671,4909.37180187855,1271529.49614723
925,925,3439,KIR 48-3439,529,14303.4377615308,7717711.02214686
926,926,3760,KIR 48-3760,517,14541.131853374,4929981.272818
927,927,0036,KMR 46-0036,648,20965.0917500218,22253795.7456079
928,928,0340,KMR 46-0340,457,17431.1608690099,11243305.3490975
929,929,0473,KMR 46-0473,649,11351.788250572,7329038.68660079
930,930,0501,KMR 46-0501,569,14250.0415517681,6997832.87753428
931,931,0535,KMR 46-0535,647,9405.09897438239,5097396.3711714
932,932,0572,KMR 46-0572,644,13576.7243047852,4975224.41662246
933,933,0573,KMR 46-0573,754,19183.9898900991,8274196.04231783
934,934,0677,KMR 46-0677,557,9235.10620691783,3987255.21833816
935,935,0686,KMR 46-0686,480,9619.6649749025,3689298.46771684
936,936,0689,KMR 46-0689,540,8624.92043171007,4276745.71241781
937,937,0695,KMR 46-0695,535,13310.9953785524,5823549.65819636
938,938,0696,KMR 46-0696,745,9981.00718572968,5288539.95878337
939,939,0820,KMR 46-0820,400,14415.4996261876,4870742.38864566
940,940,1095,KMR 46-1095,838,12223.8108302268,7473112.18473007
941,941,1147,KMR 46-1147,435,8218.49053043544,3589310.60985661
942,942,1171,KMR 46-1171,631,14460.3304050193,10858726.2043168
943,943,1181,KMR 46-1181,309,9734.71671244995,4147707.37183363
944,944,2444,KMR 46-2444,424,11736.394239562,4894177.08390149
945,945,2462,KMR 46-2462,258,8451.22551733819,2431739.02956927
946,946,2754,KMR 46-2754,365,8419.1847953045,2999206.6363434
947,947,2764,KMR 46-2764,282,7946.01736644082,2386015.56680487
948,948,2765,KMR 46-2765,723,13582.0509493628,5860440.62064382
949,949,2771,KMR 46-2771,700,16235.3828974536,6817811.00518406
950,950,3148,KMR 46-3148,727,16318.6403563781,9231887.34771816
951,951,3592,KMR 46-3592,443,9392.23741742474,4256753.43111678
952,952,3594,KMR 46-3594,348,13176.0895608452,8053106.8258167
953,953,3723,KMR 46-3723,411,13734.4439568379,6912744.51780868
954,954,0647,KRAIN,582,36314.714354566,70708270.5462715
955,955,2404,LAKE ALICE,524,97448.4428547693,152917544.320003
956,956,0649,LAKE DESIRE,808,17788.8459928736,12899366.8978809
957,957,3706,LAKE FENWICK,150,35679.7589025569,38404305.5523399
958,958,2658,LAKE JOY,628,235336.622236931,2245477795.03779
959,959,2487,LAKE LEOTA,588,22671.5547750952,29498512.3277085
960,960,3303,LAKE MORTON,255,21120.2758555306,10043980.4436699
961,961,3474,LAKE RETREAT,818,48335.4507347462,126098903.417385
962,962,3181,LAKE YOUNGS,664,69905.188904423,172165746.002799
963,963,0659,LAKELAND,527,15649.4111620816,8027565.35016946
964,964,0660,LAKERIDGE,810,13165.8992531746,5098245.90063019
965,965,0667,LANGSTON,641,13330.212544021,6233004.28625149
966,966,2710,LEAH,633,10310.9175727085,3975461.80955557
967,967,0003,LFP 46-0003,463,10441.8806770486,3305575.46439988
968,968,0092,LFP 46-0092,631,9657.9489300762,4523398.70347649
969,969,0309,LFP 46-0309,591,17702.5358725674,7319363.17949091
970,970,0397,LFP 46-0397,445,7455.42141743575,2325190.71152618
971,971,0400,LFP 46-0400,509,10259.086241965,4640096.68683592
972,972,0517,LFP 46-0517,466,13427.9460537813,6179957.47308862
973,973,0650,LFP 46-0650,371,12917.0322638663,5245173.72458603
974,974,0652,LFP 46-0652,238,10836.434667925,2665234.20023412
975,975,0653,LFP 46-0653,421,14284.5487325743,5739732.66245576
976,976,0654,LFP 46-0654,493,12459.738812139,6259335.1309367
977,977,0655,LFP 46-0655,708,14265.2448698547,6525202.42715084
978,978,0734,LFP 46-0734,596,8719.96679129038,4257875.09795297
979,979,1056,LFP 46-1056,527,12981.2374450966,6260414.37435078
980,980,1075,LFP 46-1075,363,9015.37502671804,3511675.39634699
981,981,1089,LFP 46-1089,623,14248.0971375703,6661604.26750853
982,982,1143,LFP 46-1143,419,8491.70845519765,3473980.88040489
983,983,1186,LFP 46-1186,423,8807.69457679771,3873744.69165606
984,984,1237,LFP 46-1237,451,11126.7833313289,5668404.13623285
985,985,2439,LFP 46-2439,314,7441.32445872673,2335005.8537074
986,986,2763,LFP 46-2763,264,9673.15154649786,3872555.00348321
987,987,3380,LFP 46-3380,571,21405.5942292399,5524258.44668626
988,988,0687,LISABEULA,502,47076.5612939753,101987133.613772
989,989,0688,LITTLE SOOS,441,31838.2936054232,43498969.4236265
990,990,0690,LOIS,710,17224.0802734161,9494421.72122314
991,991,3280,LORA,634,47132.8090503779,72668889.9949334
992,992,3534,LOUIE,529,11924.057188921,7862060.38284121
993,993,3295,LUND,762,35660.5134347593,51173456.5011076
994,994,3164,LYNN,446,16512.534952617,8771311.25253864
995,995,2736,LYNX,548,49912.8788159487,110586517.919521
996,996,0755,M-I 41-0755,320,14364.1131054876,4655382.78539442
997,997,0756,M-I 41-0756,698,8693.32993950638,4178081.76923113
998,998,0757,M-I 41-0757,399,10703.7804087384,5571312.86192187
999,999,0758,M-I 41-0758,410,9705.99814640967,3873513.16616772
1000,1000,0759,M-I 41-0759,359,7329.13398427129,2543832.5240999
1001,1001,0761,M-I 41-0761,343,13383.7948405495,3495443.02315959
1002,1002,0762,M-I 41-0762,253,7274.11048443783,2088891.69152577
1003,1003,0763,M-I 41-0763,304,9195.16653594304,4079767.31881434
1004,1004,0765,M-I 41-0765,618,16526.0820924279,5537059.42938171
1005,1005,0766,M-I 41-0766,304,7752.06587811902,3106207.56482891
1006,1006,0767,M-I 41-0767,255,5896.17354515303,1668648.35138063
1007,1007,0768,M-I 41-0768,304,6358.60868016048,2144909.82182803
1008,1008,0769,M-I 41-0769,559,11133.439957459,6626828.97584227
1009,1009,0770,M-I 41-0770,269,7620.91554302843,2480619.3980778
1010,1010,0771,M-I 41-0771,248,8413.96348674109,1887092.52319037
1011,1011,0773,M-I 41-0773,319,13297.3770701323,4064469.62218783
1012,1012,0774,M-I 41-0774,519,13891.3215350315,5422441.713449
1013,1013,0775,M-I 41-0775,587,15141.6815741473,6443960.65212091
1014,1014,0776,M-I 41-0776,527,15238.9300825539,5892266.93192161
1015,1015,0777,M-I 41-0777,386,17130.388856497,4947180.08876116
1016,1016,0778,M-I 41-0778,325,9448.7401051824,4144901.10084971
1017,1017,0779,M-I 41-0779,516,15697.8079163297,5492723.15892297
1018,1018,0780,M-I 41-0780,372,10266.5955766378,4843430.93862572
1019,1019,0781,M-I 41-0781,209,7469.17113056754,2046999.83648584
1020,1020,0782,M-I 41-0782,475,15978.0820783323,5797532.33969766
1021,1021,0784,M-I 41-0784,429,10660.3345234879,5291325.82746974
1022,1022,0785,M-I 41-0785,358,10272.9077688298,3622527.70762759
1023,1023,0786,M-I 41-0786,243,10977.8019575457,5111378.85494364
1024,1024,0787,M-I 41-0787,335,8711.14303977879,3406221.10616688
1025,1025,0788,M-I 41-0788,347,8829.49691579852,2574246.59591407
1026,1026,0789,M-I 41-0789,594,12654.8660977948,6563413.59027889
1027,1027,0790,M-I 41-0790,249,6533.97602080339,2522726.85897634
1028,1028,0791,M-I 41-0791,256,8595.68335306371,4391567.086225
1029,1029,0792,M-I 41-0792,288,10081.5345412291,4372146.72331575
1030,1030,0793,M-I 41-0793,570,14697.3338005264,7810300.71324765
1031,1031,0794,M-I 41-0794,378,8048.70800259846,3038624.20579847
1032,1032,0795,M-I 41-0795,490,10816.6345279523,3759313.36649739
1033,1033,0796,M-I 41-0796,571,7828.43292938936,2328476.40511391
1034,1034,0797,M-I 41-0797,394,7950.55411588062,2595853.82859573
1035,1035,2445,M-I 41-2445,476,17315.90144397,5925091.77759734
1036,1036,2465,M-I 41-2465,317,3849.21230957396,929697.005268101
1037,1037,2691,M-I 41-2691,456,11999.3534516892,3481407.66716847
1038,1038,2809,M-I 41-2809,265,9329.08655891646,3570561.89014958
1039,1039,3655,M-I 41-3655,490,5632.44660860753,1372979.73454944
1040,1040,0528,M-V 05-0528,348,7054.98002464114,2808482.19108865
1041,1041,0697,M-V 05-0697,722,11728.2960616324,7684904.71817609
1042,1042,1218,M-V 05-1218,714,21279.3903773808,12908154.0259008
1043,1043,2614,M-V 05-2614,525,7484.63612252274,2993679.05618959
1044,1044,2748,M-V 05-2748,847,14637.5744041625,6379532.04921088
1045,1045,2841,M-V 05-2841,398,11625.6681875508,4220312.07990599
1046,1046,2857,M-V 05-2857,714,16870.5326632769,10360416.7637486
1047,1047,3242,M-V 05-3242,602,7765.75697900635,3476782.74418977
1048,1048,3245,M-V 05-3245,663,14968.0490798481,5001140.0832871
1049,1049,3272,M-V 05-3272,540,12575.1337860867,7627638.00400124
1050,1050,3322,M-V 05-3322,412,10118.1452624706,4247049.39539518
1051,1051,3366,M-V 05-3366,460,13468.5082490378,4759627.99267572
1052,1052,3367,M-V 05-3367,807,18512.1234207644,10324029.3124431
1053,1053,3368,M-V 05-3368,829,17934.5272454301,14613251.5699428
1054,1054,3369,M-V 05-3369,699,10466.3874598652,6951898.58181907
1055,1055,3373,M-V 05-3373,654,14850.5050135281,6848635.23202612
1056,1056,3461,M-V 05-3461,466,8633.24139309576,3944418.8332467
1057,1057,3482,M-V 05-3482,390,16804.7095303456,10213237.785924
1058,1058,3510,M-V 05-3510,388,9050.96056893156,3124495.85099736
1059,1059,3536,M-V 05-3536,680,20578.802483235,18196209.8417234
1060,1060,3589,M-V 05-3589,829,11044.0707414255,5739064.73939415
1061,1061,3600,M-V 05-3600,645,13015.4973407931,3460711.86724735
1062,1062,3601,M-V 05-3601,519,15561.3677612996,3072182.5402425
1063,1063,3717,M-V 05-3717,435,10793.8796795402,5431877.83441242
1064,1064,3781,M-V 05-3781,453,7628.34284774634,3544717.90065041
1065,1065,3782,M-V 05-3782,514,8495.06789791043,3253077.35469572
1066,1066,3794,M-V 05-3794,336,6052.63188715326,1653856.95674596
1067,1067,0708,MABEL,343,24776.840374761,28769400.4921704
1068,1068,0709,MADISON,615,51721.4055574744,84282617.0223503
1069,1069,0717,MAPLE HILLS,681,23235.8307756315,22161654.8013319
1070,1070,2964,MARCEL,408,14264.4298408661,10542276.9886257
1071,1071,0723,MARIAN,849,11765.9071462621,7454285.78456705
1072,1072,3249,MARYMOOR,0,25749.62439805,25009927.9839899
1073,1073,2810,MATTHEW,477,45599.904043373,98322201.8609914
1074,1074,0739,MAURY,397,48474.02692229,62452592.2795693
1075,1075,0741,MAY VALLEY,515,21324.3081358007,25669453.0349333
1076,1076,2405,MCCOY,647,41630.7053446936,71468265.9575192
1077,1077,0702,MCDIVITT,59,6353.76424978088,1029480.03054589
